Time:2x2,End Time,Target Class
OVTK_GDF_Left:Result Class
OVTK_GDF_Left,Target Class
OVTK_GDF_Left:Result Class
OVTK_GDF_Right,Target Class
OVTK_GDF_Right:Result Class
OVTK_GDF_Left,Target Class
OVTK_GDF_Right:Result Class
OVTK_GDF_Right,Event Id,Event Date,Event Duration
32.5199999998,33.5199999998,0.0000000000,0.0000000000,1.0000000000,0.0000000000,,,
32.5799999998,33.5799999998,0.0000000000,0.0000000000,1.0000000000,0.0000000000,,,
32.6399999999,33.6399999999,0.0000000000,0.0000000000,1.0000000000,0.0000000000,,,
32.7000000000,33.7000000000,0.0000000000,0.0000000000,0.7500000000,0.2500000000,,,
32.7599999998,33.7599999998,0.0000000000,0.0000000000,0.6000000000,0.4000000000,,,
32.8199999998,33.8199999998,0.0000000000,0.0000000000,0.5000000000,0.5000000000,,,
32.8799999999,33.8799999999,0.0000000000,0.0000000000,0.4285714286,0.5714285714,,,
32.9399999999,33.9399999999,0.0000000000,0.0000000000,0.3750000000,0.6250000000,,,
33.0000000000,34.0000000000,0.0000000000,0.0000000000,0.3333333333,0.6666666667,,,
33.0599999998,34.0599999998,0.0000000000,0.0000000000,0.3000000000,0.7000000000,,,
33.1199999999,34.1199999999,0.0000000000,0.0000000000,0.2727272727,0.7272727273,,,
33.1799999999,34.1799999999,0.0000000000,0.0000000000,0.2500000000,0.7500000000,,,
33.2400000000,34.2400000000,0.0000000000,0.0000000000,0.3076923077,0.6923076923,,,
33.2999999998,34.2999999998,0.0000000000,0.0000000000,0.2857142857,0.7142857143,,,
33.3599999999,34.3599999999,0.0000000000,0.0000000000,0.2666666667,0.7333333333,,,
33.4199999999,34.4199999999,0.0000000000,0.0000000000,0.3125000000,0.6875000000,,,
33.4800000000,34.4800000000,0.0000000000,0.0000000000,0.2941176471,0.7058823529,,,
33.5399999998,34.5399999998,0.0000000000,0.0000000000,0.2777777778,0.7222222222,,,
33.5999999999,34.5999999999,0.0000000000,0.0000000000,0.2631578947,0.7368421053,,,
33.6599999999,34.6599999999,0.0000000000,0.0000000000,0.2500000000,0.7500000000,,,
33.7200000000,34.7200000000,0.0000000000,0.0000000000,0.2380952381,0.7619047619,,,
33.7799999998,34.7799999998,0.0000000000,0.0000000000,0.2272727273,0.7727272727,,,
33.8399999999,34.8399999999,0.0000000000,0.0000000000,0.2173913043,0.7826086957,,,
33.8999999999,34.8999999999,0.0000000000,0.0000000000,0.2083333333,0.7916666667,,,
33.9600000000,34.9600000000,0.0000000000,0.0000000000,0.2000000000,0.8000000000,,,
